Date,Year,Month,CD_UF,Pop0_19_UF,state_index,pred.mean,pred.uci,pred.lci
2002-10-01,2002,10,15,3141578,15,2.673815515642139,2.941197067206353,2.4064339640779253
2002-11-01,2002,11,15,3141578,15,4.58368374110081,5.042052115210891,4.125315366990728
2002-12-01,2002,12,15,3141578,15,5.825098087648946,6.407607896413841,5.242588278884051
2003-01-01,2003,1,15,3141578,15,16.934164932400215,18.627581425640237,15.240748439160194
2003-02-01,2003,2,15,3141578,15,20.913057068772446,23.004362775649692,18.821751361895203
2003-03-01,2003,3,15,3141578,15,16.233879916398703,17.857267908038573,14.610491924758833
2003-04-01,2003,4,15,3141578,15,7.894121998562506,8.683534198418757,7.1047097987062555
2003-05-01,2003,5,15,3141578,15,3.660580765462452,4.026638842008698,3.294522688916207
2003-06-01,2003,6,15,3141578,15,2.5783221043692053,2.8361543148061266,2.3204898939322853
2003-07-01,2003,7,15,3141578,15,2.132686185095516,2.3459548036050673,1.9194175665859643
2003-08-01,2003,8,15,3141578,15,2.482828693096272,2.7311115624058995,2.234545823786645
2003-09-01,2003,9,15,3141578,15,2.5464909672782277,2.8011400640060504,2.291841870550405
2003-10-01,2003,10,15,3141578,15,4.870163974919611,5.357180372411571,4.38314757742765
2003-11-01,2003,11,15,3141578,15,5.856929224739924,6.442622147213917,5.2712363022659305
2003-12-01,2003,12,15,3141578,15,6.875525611651214,7.563078172816337,6.187973050486093
2004-01-01,2004,1,15,3141578,15,14.260349416758077,15.686384358433884,12.834314475082268
2004-02-01,2004,2,15,3141578,15,11.331884804388114,12.465073284826927,10.198696323949303
2004-03-01,2004,3,15,3141578,15,7.67130403892566,8.438434442818227,6.904173635033095
2004-04-01,2004,4,15,3141578,15,3.5014250800075635,3.8515675880083196,3.1512825720068065
2004-05-01,2004,5,15,3141578,15,2.641984378551161,2.9061828164062775,2.3777859406960453
2004-06-01,2004,6,15,3141578,15,1.432401169094003,1.5756412860034035,1.2891610521846026
2004-07-01,2004,7,15,3141578,15,1.464232306184981,1.6106555368034792,1.3178090755664826
2004-08-01,2004,8,15,3141578,15,1.878037088367693,2.065840797204462,1.6902333795309235
2004-09-01,2004,9,15,3141578,15,1.3369077578210695,1.4705985336031766,1.2032169820389627
2004-10-01,2004,10,15,3141578,15,1.4960634432759587,1.6456697876035549,1.346457098948363
2004-11-01,2004,11,15,3141578,15,2.705646652733117,2.976211318006429,2.4350819874598053
2004-12-01,2004,12,15,3141578,15,3.087620297824851,3.3963823276073364,2.7788582680423657
2005-01-01,2005,1,15,3141578,15,8.212433369472285,9.033676706419513,7.391190032525057
2005-02-01,2005,2,15,3141578,15,14.992465569850564,16.491712126835623,13.493219012865511
2005-03-01,2005,3,15,3141578,15,14.737816473122741,16.21159812043502,13.264034825810468
2005-04-01,2005,4,15,3141578,15,6.843694474560237,7.528063922016261,6.159325027104214
2005-05-01,2005,5,15,3141578,15,5.76143581346699,6.33757939481369,5.1852922321202914
2005-06-01,2005,6,15,3141578,15,3.6287496283714744,3.9916245912086223,3.265874665534327
2005-07-01,2005,7,15,3141578,15,2.132686185095516,2.3459548036050673,1.9194175665859643
2005-08-01,2005,8,15,3141578,15,2.8011400640060504,3.081254070406656,2.5210260576054453
2005-09-01,2005,9,15,3141578,15,3.1512825720068065,3.4664108292074878,2.8361543148061266
2005-10-01,2005,10,15,3141578,15,4.679177152373743,5.147094867611118,4.21125943713637
2005-11-01,2005,11,15,3141578,15,6.971019022924148,7.668120925216564,6.273917120631734
2005-12-01,2005,12,15,3141578,15,3.7242430396444077,4.096667343608849,3.351818735679967
2006-01-01,2006,1,15,3141578,15,17.061489480764127,18.767638428840538,15.355340532687714
2006-02-01,2006,2,15,3141578,15,10.313288417476821,11.344617259224506,9.281959575729141
2006-03-01,2006,3,15,3141578,15,9.358354304747486,10.294189735222236,8.42251887427274
2006-04-01,2006,4,15,3141578,15,7.925953135653485,8.718548449218833,7.133357822088135
2006-05-01,2006,5,15,3141578,15,6.748201063287303,7.423021169616034,6.073380956958574
2006-06-01,2006,6,15,3141578,15,3.310438257461696,3.641482083207866,2.979394431715527
2006-07-01,2006,7,15,3141578,15,1.2732454836391138,1.4005700320030252,1.1459209352752024
2006-08-01,2006,8,15,3141578,15,1.3369077578210695,1.4705985336031766,1.2032169820389627
2006-09-01,2006,9,15,3141578,15,1.464232306184981,1.6106555368034792,1.3178090755664826
2006-10-01,2006,10,15,3141578,15,1.7825436770947596,1.9607980448042355,1.6042893093852835
2006-11-01,2006,11,15,3141578,15,2.8966334752789837,3.1862968228068826,2.6069701277510857
2006-12-01,2006,12,15,3141578,15,4.392696918554943,4.831966610410437,3.9534272266994486
2007-01-01,2007,1,15,3141578,15,10.154132732021933,11.169546005224127,9.13871945881974
2007-02-01,2007,2,15,3141578,15,15.629088311670122,17.191997142837135,14.066179480503111
2007-03-01,2007,3,15,3141578,15,25.624065358237168,28.186471894060887,23.06165882241345
2007-04-01,2007,4,15,3141578,15,20.65840797204462,22.724248769249087,18.59256717484016
2007-05-01,2007,5,15,3141578,15,9.422016578929442,10.364218236822387,8.4798149210365
2007-06-01,2007,6,15,3141578,15,4.901995112010589,5.3921946232116476,4.411795600809529
2007-07-01,2007,7,15,3141578,15,4.8383328378286325,5.322166121611497,4.35449955404577
2007-08-01,2007,8,15,3141578,15,4.901995112010589,5.3921946232116476,4.411795600809529
2007-09-01,2007,9,15,3141578,15,5.7932669505579675,6.372593645613765,5.213940255502171
2007-10-01,2007,10,15,3141578,15,10.727093199659535,11.799802519625489,9.654383879693581
2007-11-01,2007,11,15,3141578,15,17.857267908038573,19.64299469884243,16.071541117234716
2007-12-01,2007,12,15,3141578,15,21.931653455683737,24.124818801252115,19.738488110115362
2008-01-01,2008,1,15,3141578,15,45.58218831428028,50.14040714570831,41.023969482852245
2008-02-01,2008,2,15,3141578,15,36.54214538044257,40.19635991848683,32.88793084239831
2008-03-01,2008,3,15,3141578,15,32.022123913523714,35.22433630487609,28.819911522171342
2008-04-01,2008,4,15,3141578,15,27.62942699496877,30.39236969446565,24.866484295471896
2008-05-01,2008,5,15,3141578,15,9.071874070928686,9.979061478021555,8.164686663835818
2008-06-01,2008,6,15,3141578,15,4.742839426555699,5.2171233692112695,4.268555483900129
2008-07-01,2008,7,15,3141578,15,2.037192773822582,2.2409120512048406,1.8334734964403239
2008-08-01,2008,8,15,3141578,15,1.3369077578210695,1.4705985336031766,1.2032169820389627
2008-09-01,2008,9,15,3141578,15,2.132686185095516,2.3459548036050673,1.9194175665859643
2008-10-01,2008,10,15,3141578,15,3.3741005316436516,3.711510584808017,3.036690478479287
2008-11-01,2008,11,15,3141578,15,3.660580765462452,4.026638842008698,3.294522688916207
2008-12-01,2008,12,15,3141578,15,7.225668119651971,7.9482349316171685,6.503101307686775
2009-01-01,2009,1,15,3141578,15,9.071874070928686,9.979061478021555,8.164686663835818
2009-02-01,2009,2,15,3141578,15,14.801478747304698,16.28162662203517,13.32133087257423
2009-03-01,2009,3,15,3141578,15,18.971357706222797,20.868493476845078,17.074221935600516
2009-04-01,2009,4,15,3141578,15,11.96850754620767,13.165358300828439,10.771656791586905
2009-05-01,2009,5,15,3141578,15,7.225668119651971,7.9482349316171685,6.503101307686775
2009-06-01,2009,6,15,3141578,15,3.6287496283714744,3.9916245912086223,3.265874665534327
2009-07-01,2009,7,15,3141578,15,1.9735304996406264,2.170883549604689,1.7761774496765639
2009-08-01,2009,8,15,3141578,15,1.5278945803669366,1.6806840384036303,1.375105122330243
2009-09-01,2009,9,15,3141578,15,1.3050766207300917,1.435584282803101,1.1745689586570824
2009-10-01,2009,10,15,3141578,15,2.9602957494609394,3.256325324407034,2.6642661745148457
2009-11-01,2009,11,15,3141578,15,3.5969184912804963,3.9566103404085466,3.237226642152447
2009-12-01,2009,12,15,3141578,15,2.100855048004538,2.310940552804992,1.8907695432040839
2010-01-01,2010,1,15,3141578,15,6.238902869831658,6.862793156814824,5.615012582848492
2010-02-01,2010,2,15,3141578,15,10.50427524002269,11.55470276402496,9.453847716020421
2010-03-01,2010,3,15,3141578,15,19.862629544770176,21.848892499247196,17.87636659029316
2010-04-01,2010,4,15,3141578,15,13.146259618573849,14.460885580431235,11.831633656716464
2010-05-01,2010,5,15,3141578,15,10.663430925477579,11.729774018025338,9.59708783292982
2010-06-01,2010,6,15,3141578,15,9.708496812748242,10.679346494023068,8.737647131473418
2010-07-01,2010,7,15,3141578,15,8.467082466200107,9.313790712820119,7.620374219580097
2010-08-01,2010,8,15,3141578,15,14.260349416758077,15.686384358433884,12.834314475082268
2010-09-01,2010,9,15,3141578,15,11.236391393115179,12.360030532426698,10.112752253803661
2010-10-01,2010,10,15,3141578,15,12.668792562209184,13.935671818430102,11.401913305988264
2010-11-01,2010,11,15,3141578,15,23.300392350595786,25.630431585655366,20.970353115536206
2010-12-01,2010,12,15,3141578,15,19.95812295604311,21.953935251647422,17.9623106604388
2011-01-01,2011,1,15,3141578,15,40.202726145905025,44.22299876049553,36.182453531314515
2011-02-01,2011,2,15,3141578,15,51.27996185356531,56.40795803892185,46.15196566820878
2011-03-01,2011,3,15,3141578,15,39.05680521062982,42.9624857316928,35.151124689566835
2011-04-01,2011,4,15,3141578,15,21.29503071386418,23.4245337852506,19.165527642477763
2011-05-01,2011,5,15,3141578,15,9.676665675657265,10.644332243222994,8.70899910809154
2011-06-01,2011,6,15,3141578,15,4.042554410554186,4.446809851609605,3.6382989694987677
2011-07-01,2011,7,15,3141578,15,3.119451434915829,3.431396578407412,2.807506291424246
2011-08-01,2011,8,15,3141578,15,4.424528055645921,4.8669808612105125,3.982075250081329
2011-09-01,2011,9,15,3141578,15,4.679177152373743,5.147094867611118,4.21125943713637
2011-10-01,2011,10,15,3141578,15,4.647346015282765,5.112080616811043,4.182611413754489
2011-11-01,2011,11,15,3141578,15,4.8383328378286325,5.322166121611497,4.35449955404577
2011-12-01,2011,12,15,3141578,15,4.8383328378286325,5.322166121611497,4.35449955404577
2012-01-01,2012,1,15,3141578,15,23.682365995687515,26.050602595256272,21.314129396118766
2012-02-01,2012,2,15,3141578,15,30.90803411533949,33.998837526873444,27.81723070380554
2012-03-01,2012,3,15,3141578,15,32.05395505061469,35.25935055567616,28.848559545553226
2012-04-01,2012,4,15,3141578,15,17.538956537128794,19.292852190841675,15.785060883415916
2012-05-01,2012,5,15,3141578,15,11.236391393115179,12.360030532426698,10.112752253803661
2012-06-01,2012,6,15,3141578,15,6.398058555286546,7.037864410815202,5.758252699757892
2012-07-01,2012,7,15,3141578,15,6.525383103650458,7.177921414015505,5.872844793285413
2012-08-01,2012,8,15,3141578,15,8.689900425836951,9.558890468420648,7.820910383253257
2012-09-01,2012,9,15,3141578,15,5.5067867167391675,6.0574653884130845,4.956108045065251
2012-10-01,2012,10,15,3141578,15,4.233541233100054,4.656895356410059,3.8101871097900486
2012-11-01,2012,11,15,3141578,15,7.002850160015127,7.703135176016639,6.302565144013613
2012-12-01,2012,12,15,3141578,15,5.4749555796481895,6.022451137613009,4.927460021683371
2013-01-01,2013,1,15,3141578,15,15.724581722943055,17.297039895237365,14.152123550648753
2013-02-01,2013,2,15,3141578,15,21.104043891318312,23.214448280450146,18.993639502186483
2013-03-01,2013,3,15,3141578,15,20.9767193429544,23.07439127724984,18.87904740865896
2013-04-01,2013,4,15,3141578,15,18.17557927894835,19.993137206843187,16.358021351053516
2013-05-01,2013,5,15,3141578,15,9.358354304747486,10.294189735222236,8.42251887427274
2013-06-01,2013,6,15,3141578,15,2.3236730076413825,2.5560403084055214,2.0913057068772445
2013-07-01,2013,7,15,3141578,15,0.9231029756383575,1.0154132732021934,0.8307926780745217
2013-08-01,2013,8,15,3141578,15,1.050427524002269,1.155470276402496,0.9453847716020419
2013-09-01,2013,9,15,3141578,15,0.9867652498203132,1.0854417748023446,0.8880887248382819
2013-10-01,2013,10,15,3141578,15,1.2095832094571581,1.3305415304028743,1.0886248885114425
2013-11-01,2013,11,15,3141578,15,3.119451434915829,3.431396578407412,2.807506291424246
2013-12-01,2013,12,15,3141578,15,2.1963484592774716,2.4159833052052186,1.9767136133497243
2014-01-01,2014,1,15,3141578,15,5.697773539285035,6.267550893213539,5.127996185356531
2014-02-01,2014,2,15,3141578,15,6.398058555286546,7.037864410815202,5.758252699757892
2014-03-01,2014,3,15,3141578,15,7.894121998562506,8.683534198418757,7.1047097987062555
2014-04-01,2014,4,15,3141578,15,6.302565144013613,6.9328216584149756,5.672308629612253
2014-05-01,2014,5,15,3141578,15,5.856929224739924,6.442622147213917,5.2712363022659305
2014-06-01,2014,6,15,3141578,15,2.641984378551161,2.9061828164062775,2.3777859406960453
2014-07-01,2014,7,15,3141578,15,1.9416993625496486,2.1358692988046135,1.7475294262946839
2014-08-01,2014,8,15,3141578,15,2.06902391091356,2.2759263020049163,1.8621215198222039
2014-09-01,2014,9,15,3141578,15,2.3555041447323606,2.5910545592055967,2.119953730259125
2014-10-01,2014,10,15,3141578,15,2.9921268865519175,3.2913395752071097,2.692914197896726
2014-11-01,2014,11,15,3141578,15,2.3873352818233387,2.6260688100056724,2.1486017536410045
2014-12-01,2014,12,15,3141578,15,2.482828693096272,2.7311115624058995,2.234545823786645
2015-01-01,2015,1,15,3141578,15,2.928464612369962,3.2213110736069583,2.6356181511329653
2015-02-01,2015,2,15,3141578,15,6.843694474560237,7.528063922016261,6.159325027104214
2015-03-01,2015,3,15,3141578,15,12.25498778002647,13.48048655802912,11.029489002023825
2015-04-01,2015,4,15,3141578,15,10.3451195545678,11.379631510024582,9.31060759911102
2015-05-01,2015,5,15,3141578,15,8.658069288745974,9.523876217620574,7.792262359871377
2015-06-01,2015,6,15,3141578,15,5.283968757102322,5.812365632812555,4.755571881392091
2015-07-01,2015,7,15,3141578,15,3.342269394552674,3.6764963340079415,3.0080424550974065
2015-08-01,2015,8,15,3141578,15,5.283968757102322,5.812365632812555,4.755571881392091
2015-09-01,2015,9,15,3141578,15,4.424528055645921,4.8669808612105125,3.982075250081329
2015-10-01,2015,10,15,3141578,15,3.310438257461696,3.641482083207866,2.979394431715527
2015-11-01,2015,11,15,3141578,15,4.647346015282765,5.112080616811043,4.182611413754489
2015-12-01,2015,12,15,3141578,15,6.238902869831658,6.862793156814824,5.615012582848492
2016-01-01,2016,1,15,3141578,15,12.350481191299403,13.585529310429346,11.115433072169463
2016-02-01,2016,2,15,3141578,15,20.435590012407776,22.479149013648556,18.392031011167003
2016-03-01,2016,3,15,3141578,15,17.220645166219015,18.942709682840917,15.498580649597114
2016-04-01,2016,4,15,3141578,15,17.538956537128794,19.292852190841675,15.785060883415916
2016-05-01,2016,5,15,3141578,15,10.313288417476821,11.344617259224506,9.281959575729141
2016-06-01,2016,6,15,3141578,15,4.551852604009833,5.007037864410815,4.096667343608849
2016-07-01,2016,7,15,3141578,15,4.233541233100054,4.656895356410059,3.8101871097900486
2016-08-01,2016,8,15,3141578,15,4.329034644372987,4.761938108810287,3.8961311799356886
2016-09-01,2016,9,15,3141578,15,3.1512825720068065,3.4664108292074878,2.8361543148061266
2016-10-01,2016,10,15,3141578,15,3.342269394552674,3.6764963340079415,3.0080424550974065
2016-11-01,2016,11,15,3141578,15,2.864802338188006,3.151282572006807,2.5783221043692053
2016-12-01,2016,12,15,3141578,15,4.870163974919611,5.357180372411571,4.38314757742765
2017-01-01,2017,1,15,3141578,15,21.199537302591246,23.31949103285037,19.07958357233212
2017-02-01,2017,2,15,3141578,15,22.090809141138624,24.29989005525249,19.881728227024762
2017-03-01,2017,3,15,3141578,15,17.347969714582923,19.082766686041218,15.613172743124634
2017-04-01,2017,4,15,3141578,15,6.461720829468503,7.107892912415354,5.815548746521653
2017-05-01,2017,5,15,3141578,15,4.360865781463965,4.796952359610362,3.9247792033175686
2017-06-01,2017,6,15,3141578,15,2.8966334752789837,3.1862968228068826,2.6069701277510857
2017-07-01,2017,7,15,3141578,15,2.291841870550405,2.5210260576054453,2.062657683495364
2017-08-01,2017,8,15,3141578,15,2.132686185095516,2.3459548036050673,1.9194175665859643
2017-09-01,2017,9,15,3141578,15,1.7188814029128034,1.8907695432040843,1.5469932626215233
2017-10-01,2017,10,15,3141578,15,2.100855048004538,2.310940552804992,1.8907695432040839
2017-11-01,2017,11,15,3141578,15,1.5915568545488923,1.7507125400037817,1.432401169094003
2017-12-01,2017,12,15,3141578,15,1.6870502658218258,1.8557552924040086,1.5183452392396435
2018-01-01,2018,1,15,3141578,15,2.673815515642139,2.941197067206353,2.4064339640779253
2018-02-01,2018,2,15,3141578,15,3.3741005316436516,3.711510584808017,3.036690478479287
2018-03-01,2018,3,15,3141578,15,7.1620058454700155,7.878206430017017,6.445805260923014
2018-04-01,2018,4,15,3141578,15,6.302565144013613,6.9328216584149756,5.672308629612253
2018-05-01,2018,5,15,3141578,15,3.7242430396444077,4.096667343608849,3.351818735679967
2018-06-01,2018,6,15,3141578,15,2.005361636731604,2.2058978004047654,1.8048254730584439
2018-07-01,2018,7,15,3141578,15,1.050427524002269,1.155470276402496,0.9453847716020419
2018-08-01,2018,8,15,3141578,15,2.037192773822582,2.2409120512048406,1.8334734964403239
2018-09-01,2018,9,15,3141578,15,1.8143748141857372,1.9958122956043112,1.6329373327671635
2018-10-01,2018,10,15,3141578,15,1.018596386911291,1.1204560256024203,0.9167367482201619
2018-11-01,2018,11,15,3141578,15,2.4509975560052943,2.6960973116058238,2.2058978004047645
2018-12-01,2018,12,15,3141578,15,2.3873352818233387,2.6260688100056724,2.1486017536410045
2019-01-01,2019,1,15,3141578,15,6.684538789105348,7.352992668015883,6.016084910194813
2019-02-01,2019,2,15,3141578,15,10.313288417476821,11.344617259224506,9.281959575729141
2019-03-01,2019,3,15,3141578,15,9.931314772385088,10.924446249623598,8.93818329514658
2019-04-01,2019,4,15,3141578,15,9.358354304747486,10.294189735222236,8.42251887427274
